member_id,tier,is_tier_ambiguous,join_date_missing,days_since_last_txn,txn_count_lifetime,txn_count_last_90d,avg_days_between_txns,total_spend,avg_order_value,refund_count,refund_rate,spend_trend_90d,points_earned_gross,points_earned_adj,points_redeemed,points_balance,redemption_rate,days_since_last_redemption
M35745,Silver,0,0,176.0,2,0,,207.34,103.67,0,0.0,0.0,363.0,363.0,0,363.0,0.0,
M35746,Silver,0,0,113.0,7,0,116.33333333333333,517.92,73.98857142857142,0,0.0,0.0,1156.0,1156.0,0,1156.0,0.0,
M35747,Bronze,0,0,989.0,4,0,120.66666666666667,146.66,36.665,0,0.0,,338.0,338.0,0,338.0,0.0,
M35748,Silver,0,0,291.0,3,0,171.5,172.57,57.52333333333333,0,0.0,,345.0,345.0,0,345.0,0.0,
M35749,Bronze,0,0,51.0,3,1,143.5,152.03,50.67666666666667,0,0.0,1.3224,266.0,266.0,57,209.0,0.2143,106.0
M35750,Gold,0,0,45.0,2,2,,148.37,74.185,0,0.0,,260.0,260.0,0,260.0,0.0,
M35751,Gold,0,0,496.0,4,0,278.3333333333333,230.71,57.6775,0,0.0,,485.0,485.0,149,336.0,0.3072,496.0
M35752,Gold,0,0,224.0,4,0,238.33333333333334,180.47,45.1175,0,0.0,,361.0,361.0,50,311.0,0.1385,856.0
M35753,Bronze,0,0,567.0,3,0,68.0,176.32,58.77333333333333,0,0.0,,309.0,309.0,42,267.0,0.1359,567.0
M35754,Bronze,0,0,79.0,5,1,249.75,350.31,70.062,0,0.0,,614.0,614.0,347,267.0,0.5651,79.0
M35755,Gold,0,0,441.0,3,0,233.0,115.41,38.47,0,0.0,,224.0,224.0,0,224.0,0.0,
M35756,Bronze,0,0,110.0,6,0,151.4,259.79,43.29833333333334,0,0.0,0.0,519.0,519.0,78,441.0,0.1503,867.0
M35757,Gold,0,0,254.0,3,0,26.5,160.04000000000002,53.34666666666667,0,0.0,,327.0,327.0,0,327.0,0.0,
M35758,Gold,0,0,32.0,5,1,174.5,337.43,67.486,0,0.0,,699.0,699.0,100,599.0,0.1431,32.0
M35759,Bronze,0,0,577.0,7,0,56.166666666666664,480.81,68.68714285714286,0,0.0,,1105.0,1105.0,50,1055.0,0.0452,871.0
M35760,Bronze,0,0,944.0,3,0,103.5,133.99,44.663333333333334,0,0.0,,234.0,234.0,50,184.0,0.2137,944.0
M35761,Gold,0,0,57.0,6,1,204.6,459.91,76.65166666666667,0,0.0,,919.0,919.0,50,869.0,0.0544,57.0
M35762,Gold,0,0,72.0,6,1,259.6,295.62,49.27,0,0.0,1.7011,599.0,599.0,0,599.0,0.0,
M35763,Silver,0,0,236.0,6,0,86.2,361.16,60.193333333333335,0,0.0,,659.0,659.0,0,659.0,0.0,
M35764,Bronze,0,0,4.0,8,4,17.142857142857142,293.75,41.964285714285715,1,0.125,0.8135,673.0,614.0,281,333.0,0.4577,95.0
M35765,Bronze,0,0,396.0,4,0,288.3333333333333,442.65,110.6625,0,0.0,,885.0,885.0,0,885.0,0.0,
M35766,Bronze,0,0,77.0,5,1,114.75,360.51,72.102,0,0.0,,829.0,829.0,118,711.0,0.1423,488.0
M35767,Silver,0,0,98.0,5,0,79.0,276.79,55.358000000000004,0,0.0,0.0,484.0,484.0,0,484.0,0.0,
M35768,Bronze,0,0,260.0,2,0,,124.66999999999999,62.334999999999994,0,0.0,,249.0,249.0,100,149.0,0.4016,1110.0
M35769,Bronze,0,0,101.0,4,0,131.33333333333334,186.59,46.6475,0,0.0,0.0,387.0,387.0,149,238.0,0.385,433.0
M35770,Platinum,0,0,629.0,6,0,182.0,274.89,45.815,0,0.0,,549.0,549.0,0,549.0,0.0,
M35771,Bronze,0,0,57.0,3,1,250.0,311.32,103.77333333333333,0,0.0,,622.0,622.0,0,622.0,0.0,
M35772,Silver,0,0,221.0,1,0,,79.31,79.31,0,0.0,,159.0,159.0,50,109.0,0.3145,221.0
M35773,Gold,0,0,79.0,4,1,301.0,217.61,72.53666666666668,1,0.25,,740.0,500.0,0,500.0,0.0,
M35774,Gold,0,0,20.0,6,1,150.0,441.71,73.61833333333333,0,0.0,,883.0,883.0,0,883.0,0.0,
M35775,Bronze,0,0,309.0,9,0,156.25,526.63,58.51444444444444,0,0.0,,953.0,953.0,124,829.0,0.1301,944.0
M35776,Bronze,0,0,31.0,4,1,405.0,232.48,58.12,0,0.0,,471.0,471.0,0,471.0,0.0,
M35777,Gold,0,0,229.0,5,0,308.5,170.08,34.016000000000005,0,0.0,,340.0,340.0,100,240.0,0.2941,229.0
M35778,Silver,0,0,136.0,3,0,153.5,145.86,48.620000000000005,0,0.0,0.0,255.0,255.0,0,255.0,0.0,
M35779,Platinum,0,0,434.0,3,0,500.5,184.99,61.663333333333334,0,0.0,,370.0,370.0,0,370.0,0.0,
M35780,Silver,0,0,487.0,5,0,230.0,286.16999999999996,71.54249999999999,1,0.2,,771.0,572.0,50,522.0,0.0874,1407.0
M35781,Silver,0,0,412.0,5,0,309.5,342.86,68.572,0,0.0,,777.0,777.0,0,777.0,0.0,
M35782,Gold,0,0,97.0,5,0,83.5,256.49,51.298,0,0.0,0.0,481.0,481.0,146,335.0,0.3035,133.0
M35783,Bronze,0,0,133.0,3,0,99.5,178.04,59.346666666666664,0,0.0,0.0,293.0,293.0,0,293.0,0.0,
M35784,Silver,0,0,68.0,5,1,152.5,261.9,52.379999999999995,0,0.0,,538.0,538.0,0,538.0,0.0,
M35785,Silver,0,0,155.0,3,0,247.0,189.85000000000002,63.28333333333334,0,0.0,0.0,437.0,437.0,100,337.0,0.2288,155.0
M35786,Silver,0,0,125.0,7,0,270.8333333333333,461.06,65.86571428571429,0,0.0,0.0,1061.0,1061.0,189,872.0,0.1781,125.0
M35787,Silver,0,0,44.0,5,3,91.0,276.14,55.227999999999994,0,0.0,6.0793,636.0,636.0,0,636.0,0.0,
M35788,Gold,0,0,229.0,4,0,476.3333333333333,302.14,75.535,0,0.0,,528.0,528.0,0,528.0,0.0,
M35789,Bronze,0,0,186.0,3,0,360.5,183.14,91.57,1,0.3333,,601.0,422.0,100,322.0,0.237,372.0
M35790,Silver,0,0,253.0,4,0,176.66666666666666,340.5,85.125,0,0.0,,596.0,596.0,150,446.0,0.2517,783.0
M35791,Bronze,0,0,656.0,3,0,192.5,221.55,73.85000000000001,0,0.0,,443.0,443.0,0,443.0,0.0,
M35792,Gold,0,0,1106.0,2,0,,125.08000000000001,62.540000000000006,0,0.0,,250.0,250.0,0,250.0,0.0,
M35793,Bronze,0,0,0.0,7,4,86.16666666666667,396.05,56.57857142857143,0,0.0,,884.0,884.0,0,884.0,0.0,
M35794,Silver,0,0,41.0,6,2,46.4,474.7,79.11666666666666,0,0.0,3.508,964.0,964.0,218,746.0,0.2261,211.0
M35795,Gold,0,0,69.0,6,1,307.8,366.5,61.083333333333336,0,0.0,7.3728,732.0,732.0,150,582.0,0.2049,1414.0
M35796,Gold,0,1,700.0,6,0,245.4,257.76,42.96,0,0.0,,581.0,581.0,0,581.0,0.0,
M35797,Silver,0,0,9.0,3,2,101.0,122.65,40.88333333333333,0,0.0,,282.0,282.0,0,282.0,0.0,
M35798,Bronze,0,0,284.0,2,0,,79.96,39.98,0,0.0,,160.0,160.0,0,160.0,0.0,
M35799,Gold,0,0,112.0,4,0,63.333333333333336,271.57,67.8925,0,0.0,0.0,611.0,611.0,50,561.0,0.0818,112.0
M35800,Gold,0,0,50.0,4,4,5.666666666666667,185.73,46.4325,0,0.0,,326.0,326.0,232,94.0,0.7117,59.0
M35801,Silver,0,0,119.0,8,0,165.28571428571428,759.28,94.91,0,0.0,0.0,1747.0,1747.0,200,1547.0,0.1145,123.0
M35802,Platinum,0,0,1002.0,3,0,208.0,385.6,128.53333333333333,0,0.0,,714.0,714.0,0,714.0,0.0,
M35803,Bronze,0,0,26.0,7,2,225.83333333333334,494.17,70.5957142857143,0,0.0,,1111.0,1111.0,318,793.0,0.2862,588.0
M35804,Platinum,0,0,87.0,3,1,608.5,158.65,52.88333333333333,0,0.0,,332.0,332.0,0,332.0,0.0,
M35805,Gold,0,0,21.0,5,2,84.0,295.19,59.038,0,0.0,,678.0,678.0,192,486.0,0.2832,35.0
M35806,Bronze,0,0,205.0,6,0,131.0,411.18,68.53,0,0.0,,946.0,946.0,0,946.0,0.0,
M35807,Bronze,0,0,207.0,3,0,133.0,366.42,122.14,0,0.0,,843.0,843.0,200,643.0,0.2372,473.0
M35808,Silver,0,0,79.0,4,2,91.0,240.31,60.0775,0,0.0,,481.0,481.0,0,481.0,0.0,
M35809,Platinum,0,0,528.0,4,0,190.0,294.56,73.64,0,0.0,,624.0,624.0,156,468.0,0.25,528.0
M35810,Bronze,0,0,34.0,2,1,,129.76,64.88,0,0.0,,254.0,254.0,237,17.0,0.9331,34.0
M35811,Silver,0,0,517.0,5,0,148.0,280.9,56.17999999999999,0,0.0,,492.0,492.0,50,442.0,0.1016,1109.0
M35812,Platinum,0,0,57.0,2,1,,90.91,45.455,0,0.0,,209.0,209.0,150,59.0,0.7177,185.0
M35813,Gold,0,0,182.0,6,0,101.0,503.37,83.895,0,0.0,,1007.0,1007.0,50,957.0,0.0497,532.0
M35814,Silver,0,0,57.0,5,3,22.25,284.83,56.965999999999994,0,0.0,2.3904,498.0,498.0,0,498.0,0.0,
M35815,Bronze,0,0,61.0,2,1,,168.15,84.075,0,0.0,,336.0,336.0,150,186.0,0.4464,61.0
M35816,Gold,0,0,183.0,4,0,149.66666666666666,133.74,33.435,0,0.0,,259.0,259.0,0,259.0,0.0,
M35817,Silver,0,0,154.0,2,0,,64.96000000000001,32.480000000000004,0,0.0,0.0,126.0,126.0,0,126.0,0.0,
M35818,Gold,0,0,22.0,4,4,20.666666666666668,220.62,55.155,0,0.0,,386.0,386.0,0,386.0,0.0,
M35819,Silver,0,0,106.0,4,0,423.6666666666667,230.29000000000002,57.572500000000005,0,0.0,0.0,452.0,452.0,59,393.0,0.1305,1377.0
M35820,Bronze,0,0,0.0,3,1,646.0,245.87,81.95666666666666,0,0.0,,430.0,430.0,0,430.0,0.0,
M35821,Gold,0,0,53.0,1,1,,72.44,72.44,0,0.0,,127.0,127.0,0,127.0,0.0,
M35822,,1,0,55.0,2,1,,111.5,55.75,0,0.0,0.4089,256.0,256.0,0,256.0,0.0,
M35823,Bronze,0,0,34.0,4,1,53.0,256.76,64.19,0,0.0,0.7138,544.0,544.0,0,544.0,0.0,
M35824,Silver,0,0,130.0,5,0,297.25,299.57,59.914,0,0.0,0.0,588.0,588.0,0,588.0,0.0,
M35825,Platinum,0,0,124.0,4,0,53.666666666666664,414.55,103.6375,0,0.0,0.0,932.0,932.0,150,782.0,0.1609,124.0
M35826,Gold,0,0,601.0,4,0,299.0,247.92,61.98,0,0.0,,470.0,470.0,100,370.0,0.2128,601.0
M35827,Bronze,0,0,54.0,3,1,71.0,180.04,60.01333333333333,0,0.0,0.3118,388.0,388.0,201,187.0,0.518,54.0
M35828,Bronze,0,0,96.0,6,0,209.6,384.23,64.03833333333334,0,0.0,0.0,769.0,769.0,108,661.0,0.1404,193.0
M35829,Gold,0,0,39.0,4,3,39.0,285.6,71.4,0,0.0,2.2536,572.0,572.0,110,462.0,0.1923,39.0
M35830,Bronze,0,0,630.0,2,0,,139.37,69.685,0,0.0,,244.0,244.0,0,244.0,0.0,
M35831,Bronze,0,0,388.0,7,0,157.0,367.7,52.528571428571425,0,0.0,,845.0,845.0,44,801.0,0.0521,1248.0
M35832,Gold,0,0,459.0,4,0,80.33333333333333,181.39,45.3475,0,0.0,,318.0,318.0,0,318.0,0.0,
M35833,Gold,0,0,25.0,7,3,116.16666666666667,476.90999999999997,68.13,0,0.0,6.3164,835.0,835.0,100,735.0,0.1198,66.0
M35834,Bronze,0,0,32.0,4,2,37.0,385.17,96.2925,0,0.0,0.4452,851.0,851.0,200,651.0,0.235,118.0
M35835,Bronze,0,0,1074.0,3,0,106.0,158.53,52.843333333333334,0,0.0,,317.0,317.0,148,169.0,0.4669,1286.0
M35836,Silver,0,0,143.0,3,0,185.5,156.92,52.306666666666665,0,0.0,0.0,274.0,274.0,53,221.0,0.1934,514.0
M35837,Bronze,0,0,172.0,2,0,,149.20000000000002,74.60000000000001,0,0.0,0.0,261.0,261.0,0,261.0,0.0,
M35838,Bronze,0,0,178.0,3,0,417.5,88.77000000000001,29.590000000000003,0,0.0,0.0,178.0,178.0,40,138.0,0.2247,666.0
M35839,Silver,0,0,238.0,4,0,293.0,250.75,62.6875,0,0.0,,576.0,576.0,0,576.0,0.0,
M35840,Gold,0,0,503.0,3,0,325.0,133.85,44.61666666666667,0,0.0,,233.0,233.0,0,233.0,0.0,
M35841,Gold,0,0,53.0,5,1,91.75,431.96,86.392,0,0.0,,994.0,994.0,91,903.0,0.0915,229.0
M35842,Gold,0,1,18.0,5,5,18.0,317.88,63.576,0,0.0,,557.0,557.0,0,557.0,0.0,
M35843,Gold,0,0,553.0,4,0,122.0,309.90000000000003,77.47500000000001,0,0.0,,542.0,542.0,0,542.0,0.0,
M35844,Bronze,0,0,92.0,6,0,210.0,433.98,72.33,0,0.0,0.0,998.0,998.0,143,855.0,0.1433,809.0
M35845,Silver,0,0,40.0,7,6,9.5,707.0,101.0,0,0.0,7.4468,1414.0,1414.0,0,1414.0,0.0,
M35846,Silver,0,0,92.0,6,0,98.6,496.26,82.71,0,0.0,0.0,1126.0,1126.0,0,1126.0,0.0,
M35847,Bronze,0,0,361.0,6,0,217.6,360.9,60.15,0,0.0,,475.0,475.0,0,475.0,0.0,
M35848,Gold,0,0,998.0,4,0,135.0,207.81,51.9525,0,0.0,,364.0,364.0,248,116.0,0.6813,998.0
M35849,Silver,0,0,110.0,5,0,261.75,205.79,41.158,0,0.0,0.0,368.0,368.0,53,315.0,0.144,1157.0
M35850,Silver,0,0,399.0,3,0,87.5,137.9,45.96666666666667,0,0.0,,295.0,295.0,0,295.0,0.0,
M35851,Gold,0,0,277.0,3,0,92.5,216.9,72.3,0,0.0,,499.0,499.0,43,456.0,0.0862,462.0
M35852,Bronze,0,0,184.0,7,0,85.16666666666667,496.65,70.95,0,0.0,,1097.0,1097.0,41,1056.0,0.0374,235.0
M35853,Bronze,0,0,66.0,8,2,166.28571428571428,450.94,56.3675,0,0.0,,917.0,917.0,78,839.0,0.0851,1230.0
M35854,Silver,0,0,150.0,5,0,374.0,301.14,60.227999999999994,0,0.0,0.0,693.0,693.0,0,693.0,0.0,
M35855,Bronze,0,0,130.0,3,0,527.5,315.18,105.06,0,0.0,0.0,552.0,552.0,0,552.0,0.0,
M35856,Silver,0,0,513.0,3,0,385.5,155.57,51.85666666666666,0,0.0,,272.0,272.0,125,147.0,0.4596,1284.0
M35857,Bronze,0,0,96.0,3,0,677.5,175.53,58.51,0,0.0,0.0,384.0,384.0,100,284.0,0.2604,1451.0
M35858,Bronze,0,0,19.0,4,3,25.0,358.42,89.605,0,0.0,3.173,627.0,627.0,0,627.0,0.0,
M35859,Bronze,0,0,46.0,5,3,46.5,425.92,85.184,0,0.0,5.4848,838.0,838.0,150,688.0,0.179,75.0
M35860,Platinum,0,0,292.0,3,0,67.0,184.14,61.379999999999995,0,0.0,,423.0,423.0,0,423.0,0.0,
M35861,Gold,0,0,778.0,2,0,,108.97,54.485,0,0.0,,191.0,191.0,0,191.0,0.0,
M35862,Silver,0,0,753.0,2,0,,71.92,35.96,0,0.0,,166.0,166.0,0,166.0,0.0,
M35863,Gold,0,0,240.0,3,0,312.5,224.56,74.85333333333334,0,0.0,,517.0,517.0,0,517.0,0.0,
M35864,Bronze,0,0,950.0,2,0,,125.86999999999999,62.934999999999995,0,0.0,,252.0,252.0,0,252.0,0.0,
M35865,Silver,0,0,77.0,3,1,611.5,186.35,62.11666666666667,0,0.0,,326.0,326.0,0,326.0,0.0,
M35866,Silver,0,0,44.0,5,1,286.5,179.68,35.936,0,0.0,0.9307,348.0,348.0,0,348.0,0.0,
M35867,Platinum,0,0,39.0,4,1,104.33333333333333,155.56,38.89,0,0.0,0.3424,311.0,311.0,0,311.0,0.0,
M35868,Gold,0,0,12.0,5,5,19.5,177.81,35.562,0,0.0,,397.0,397.0,76,321.0,0.1914,17.0
M35869,Silver,0,0,38.0,2,1,,45.44,22.72,0,0.0,,84.0,84.0,0,84.0,0.0,
M35870,Silver,0,0,4.0,7,4,15.833333333333334,421.64,60.23428571428571,0,0.0,0.5738,970.0,970.0,0,970.0,0.0,
M35871,Silver,0,0,208.0,5,0,84.25,473.08,94.616,0,0.0,,982.0,982.0,195,787.0,0.1986,448.0
M35872,Silver,0,0,217.0,5,0,110.75,250.58999999999997,50.117999999999995,0,0.0,,553.0,553.0,100,453.0,0.1808,217.0
M35873,Bronze,0,0,26.0,7,5,20.166666666666668,367.92,52.56,0,0.0,1.7638,818.0,818.0,0,818.0,0.0,
M35874,Silver,0,0,159.0,11,0,84.8,749.9200000000001,68.17454545454547,0,0.0,0.0,1667.0,1667.0,75,1592.0,0.045,182.0
M35875,Bronze,0,0,103.0,6,0,319.0,500.02,83.33666666666666,0,0.0,0.0,927.0,927.0,100,827.0,0.1079,968.0
M35876,Bronze,0,0,447.0,3,0,454.5,272.12,90.70666666666666,0,0.0,,626.0,626.0,50,576.0,0.0799,1155.0
M35877,Silver,0,0,87.0,4,1,47.0,239.87,59.9675,0,0.0,0.1798,479.0,479.0,0,479.0,0.0,
M35878,Bronze,0,0,112.0,3,0,581.0,251.09,83.69666666666667,0,0.0,0.0,503.0,503.0,98,405.0,0.1948,377.0
M35879,Gold,0,0,149.0,4,0,89.66666666666667,309.7,77.425,0,0.0,0.0,542.0,542.0,0,542.0,0.0,
M35880,Bronze,0,0,174.0,8,0,114.57142857142857,377.12,47.14,0,0.0,0.0,670.0,670.0,82,588.0,0.1224,976.0
M35881,Bronze,0,0,303.0,4,0,303.0,155.82999999999998,38.957499999999996,0,0.0,,273.0,273.0,0,273.0,0.0,
M35882,Platinum,0,0,426.0,3,0,534.0,165.6,55.199999999999996,0,0.0,,323.0,323.0,0,323.0,0.0,
M35883,Silver,0,0,42.0,3,3,12.0,153.5,51.166666666666664,0,0.0,,303.0,303.0,0,303.0,0.0,
M35884,Bronze,0,0,38.0,2,1,,122.17999999999999,61.089999999999996,0,0.0,,281.0,281.0,0,281.0,0.0,
M35885,Platinum,0,0,154.0,5,0,178.25,263.55,52.71,0,0.0,0.0,527.0,527.0,50,477.0,0.0949,388.0
M35886,Gold,0,1,42.0,5,2,72.0,435.24,87.048,0,0.0,0.7754,762.0,762.0,0,762.0,0.0,
M35887,Bronze,0,0,576.0,2,0,,119.86,59.93,0,0.0,,246.0,246.0,0,246.0,0.0,
M35888,Silver,0,0,49.0,5,1,151.25,358.28,71.65599999999999,0,0.0,,817.0,817.0,0,817.0,0.0,
M35889,Platinum,0,0,18.0,5,2,134.25,292.28,58.455999999999996,0,0.0,,529.0,529.0,149,380.0,0.2817,18.0
M35890,Gold,0,0,225.0,5,0,117.5,286.04,57.208000000000006,0,0.0,,659.0,659.0,0,659.0,0.0,
M35891,Bronze,0,0,200.0,5,0,62.0,227.26999999999998,45.45399999999999,0,0.0,,523.0,523.0,0,523.0,0.0,
M35892,Bronze,0,0,386.0,4,0,346.0,146.44,36.61,0,0.0,,257.0,257.0,103,154.0,0.4008,386.0
M35893,Gold,0,0,96.0,5,0,81.5,345.90000000000003,69.18,0,0.0,0.0,663.0,663.0,0,663.0,0.0,
M35894,Silver,0,0,341.0,5,0,389.0,408.96999999999997,81.794,0,0.0,,715.0,715.0,0,715.0,0.0,
M35895,Bronze,0,0,165.0,3,0,400.5,205.57,68.52333333333333,0,0.0,0.0,472.0,472.0,0,472.0,0.0,
M35896,Silver,0,0,57.0,4,1,361.0,216.44,54.11,0,0.0,,498.0,498.0,88,410.0,0.1767,1140.0
M35897,Bronze,0,0,54.0,5,1,103.25,356.98,71.396,0,0.0,,694.0,694.0,134,560.0,0.1931,54.0
M35898,Silver,0,0,10.0,5,2,47.25,286.15,57.23,0,0.0,5.4307,607.0,607.0,168,439.0,0.2768,196.0
M35899,Gold,0,0,10.0,2,2,,121.08000000000001,60.540000000000006,0,0.0,,278.0,278.0,0,278.0,0.0,
M35900,Gold,0,0,4.0,9,1,200.125,710.4,78.93333333333334,0,0.0,1.5306,1403.0,1403.0,0,1403.0,0.0,
M35901,Platinum,0,0,40.0,4,2,99.33333333333333,152.22,38.055,0,0.0,4.6612,350.0,350.0,150,200.0,0.4286,40.0
M35902,Silver,0,0,42.0,5,2,345.0,253.14000000000001,50.628,0,0.0,,443.0,443.0,77,366.0,0.1738,1132.0
M35903,Bronze,0,0,144.0,4,0,155.0,172.93,43.2325,0,0.0,0.0,359.0,359.0,0,359.0,0.0,
M35904,Bronze,0,0,151.0,4,0,126.33333333333333,334.62,83.655,0,0.0,0.0,669.0,669.0,0,669.0,0.0,
M35905,Bronze,0,0,170.0,4,0,127.66666666666667,356.72,89.18,0,0.0,0.0,625.0,625.0,300,325.0,0.48,242.0
M35906,Gold,0,0,105.0,3,0,474.5,164.25,54.75,0,0.0,0.0,378.0,378.0,0,378.0,0.0,
M35907,Platinum,0,0,335.0,4,0,192.33333333333334,149.79,37.4475,0,0.0,,262.0,262.0,0,262.0,0.0,
M35908,Bronze,0,0,383.0,4,0,357.3333333333333,255.28,63.82,0,0.0,,446.0,446.0,61,385.0,0.1368,1455.0
M35909,Silver,0,0,314.0,2,0,,87.67,43.835,0,0.0,,169.0,169.0,66,103.0,0.3905,960.0
M35910,Gold,0,0,26.0,6,6,8.0,352.08,58.68,0,0.0,,676.0,676.0,0,676.0,0.0,
M35911,Bronze,0,0,86.0,2,1,,123.16,61.58,0,0.0,0.7878,247.0,247.0,0,247.0,0.0,
M35912,Gold,0,0,42.0,3,1,171.5,147.86,49.28666666666667,0,0.0,,269.0,269.0,0,269.0,0.0,
M35913,Gold,0,0,133.0,4,0,166.0,160.22,40.055,0,0.0,0.0,280.0,280.0,0,280.0,0.0,
M35914,Bronze,0,0,13.0,2,1,,152.28,76.14,0,0.0,,351.0,351.0,150,201.0,0.4274,789.0
M35915,Silver,0,0,32.0,4,2,92.66666666666667,273.57,68.3925,0,0.0,,569.0,569.0,193,376.0,0.3392,32.0
M35916,Silver,0,0,20.0,3,2,36.0,141.85,47.28333333333333,0,0.0,1.6455,288.0,288.0,0,288.0,0.0,
M35917,Bronze,0,0,218.0,3,0,302.5,193.3,96.65,1,0.3333,,492.0,402.0,0,402.0,0.0,
M35918,Bronze,0,0,17.0,3,1,88.0,319.0,106.33333333333333,0,0.0,1.0527,510.0,510.0,0,510.0,0.0,
M35919,Silver,0,0,67.0,4,1,38.666666666666664,223.32,55.83,0,0.0,0.4117,421.0,421.0,50,371.0,0.1188,183.0
M35920,Bronze,0,0,728.0,2,0,,302.4,151.2,0,0.0,,529.0,529.0,100,429.0,0.189,728.0
M35921,Silver,0,0,1248.0,3,0,129.5,82.85,27.616666666666664,0,0.0,,158.0,158.0,43,115.0,0.2722,1272.0
M35922,Bronze,0,0,6.0,5,5,14.0,463.05,92.61,0,0.0,,926.0,926.0,500,426.0,0.54,6.0
M35923,Platinum,0,0,55.0,4,1,374.0,268.28000000000003,67.07000000000001,0,0.0,,557.0,557.0,0,557.0,0.0,
M35924,Silver,0,0,594.0,4,0,201.0,242.75,60.6875,0,0.0,,559.0,559.0,0,559.0,0.0,
M35925,Bronze,0,0,100.0,4,0,188.66666666666666,184.75,46.1875,0,0.0,0.0,369.0,369.0,0,369.0,0.0,
M35926,Bronze,0,0,1071.0,4,0,234.33333333333334,264.85,88.28333333333335,1,0.25,,856.0,574.0,0,574.0,0.0,
M35927,Bronze,0,0,12.0,3,1,187.0,221.35,73.78333333333333,0,0.0,,387.0,387.0,242,145.0,0.6253,371.0
M35928,Silver,0,0,890.0,3,0,150.5,128.96,42.98666666666667,0,0.0,,232.0,232.0,0,232.0,0.0,
M35929,Platinum,0,0,66.0,5,3,9.5,315.5,63.1,0,0.0,1.5282,631.0,631.0,0,631.0,0.0,
M35930,Platinum,0,0,49.0,2,2,,73.43,36.715,0,0.0,,137.0,137.0,64,73.0,0.4672,60.0
M35931,Silver,0,0,162.0,5,0,200.25,332.53999999999996,66.508,0,0.0,0.0,594.0,594.0,129,465.0,0.2172,963.0
M35932,Silver,0,0,289.0,4,0,243.0,248.68,62.17,0,0.0,,498.0,498.0,50,448.0,0.1004,884.0
M35933,Bronze,0,0,1.0,7,1,217.66666666666666,552.21,78.88714285714286,0,0.0,,966.0,966.0,95,871.0,0.0983,635.0
M35934,Gold,0,0,182.0,8,0,72.57142857142857,547.24,68.405,0,0.0,,1202.0,1202.0,0,1202.0,0.0,
M35935,Silver,0,0,160.0,4,0,271.6666666666667,130.04,32.51,0,0.0,0.0,261.0,261.0,0,261.0,0.0,
M35936,Gold,0,0,140.0,5,0,228.25,512.39,102.478,0,0.0,0.0,1025.0,1025.0,114,911.0,0.1112,848.0
M35937,Bronze,0,0,90.0,6,1,73.0,361.8,60.300000000000004,0,0.0,0.2773,724.0,724.0,0,724.0,0.0,
M35938,Silver,0,0,594.0,3,0,131.5,168.32,56.10666666666666,0,0.0,,337.0,337.0,172,165.0,0.5104,702.0
M35939,Silver,0,0,54.0,4,1,283.0,191.87,47.9675,0,0.0,,362.0,362.0,0,362.0,0.0,
M35940,Bronze,0,0,153.0,3,0,260.5,135.43,45.14333333333334,0,0.0,0.0,311.0,311.0,0,311.0,0.0,
M35941,Gold,0,0,250.0,6,0,205.8,279.84,46.63999999999999,0,0.0,,494.0,494.0,68,426.0,0.1377,975.0
M35942,Bronze,0,0,791.0,4,0,133.0,427.89,106.9725,0,0.0,,748.0,748.0,0,748.0,0.0,
M35943,Gold,0,0,223.0,4,0,76.66666666666667,280.59,70.1475,0,0.0,,561.0,561.0,50,511.0,0.0891,241.0
M35944,Silver,0,0,163.0,9,0,41.625,681.67,85.20875,1,0.1111,,1650.0,1548.0,114,1434.0,0.0736,343.0
M35945,Bronze,0,0,531.0,3,0,610.0,270.23,90.07666666666667,0,0.0,,621.0,621.0,0,621.0,0.0,
M35946,Bronze,0,0,152.0,3,0,250.5,115.35,38.449999999999996,0,0.0,0.0,231.0,231.0,148,83.0,0.6407,152.0
M35947,Bronze,0,0,25.0,4,2,90.33333333333333,266.77,66.6925,0,0.0,,467.0,467.0,0,467.0,0.0,
M35948,Bronze,0,0,7.0,5,3,32.0,393.74,78.748,0,0.0,1.3732,689.0,689.0,0,689.0,0.0,
M35949,Silver,0,0,23.0,2,1,,68.11,34.055,0,0.0,0.6432,136.0,136.0,50,86.0,0.3676,123.0
M35950,Silver,0,0,40.0,6,1,46.6,322.96,53.82666666666666,0,0.0,0.1713,743.0,743.0,138,605.0,0.1857,40.0
M35951,Silver,0,0,58.0,7,2,202.0,446.52,63.78857142857142,0,0.0,,1028.0,1028.0,150,878.0,0.1459,539.0
M35952,Gold,0,0,149.0,7,0,33.666666666666664,386.24,55.17714285714286,0,0.0,0.0,889.0,889.0,100,789.0,0.1125,211.0
M35953,Silver,0,0,84.0,8,1,50.285714285714285,591.21,73.90125,0,0.0,,1360.0,1360.0,298,1062.0,0.2191,84.0
M35954,Gold,0,0,82.0,8,1,189.42857142857142,555.04,69.38,0,0.0,,1276.0,1276.0,80,1196.0,0.0627,835.0
M35955,Gold,0,0,641.0,3,0,426.5,158.74,52.913333333333334,0,0.0,,278.0,278.0,0,278.0,0.0,
M35956,Gold,0,0,988.0,1,0,,53.79,53.79,0,0.0,,108.0,108.0,0,108.0,0.0,
M35957,Gold,0,0,370.0,5,0,283.0,345.14,69.02799999999999,0,0.0,,618.0,618.0,0,618.0,0.0,
M35958,Silver,0,0,78.0,7,1,52.0,348.09999999999997,49.72857142857142,0,0.0,0.1908,670.0,670.0,50,620.0,0.0746,342.0
